x_EA,Cl_Paper,Cl_Organic,Cl_PVC,Cl_Plastic,Cl_A,Cl_B,Cl_C,Cl_D
0.38409420471023553,0.0,0.0,0.10790975125183694,0.013494272599743538,0.004241525004045603,0.0,0.006747136299871769,0.006747136299871769
0.38413170658532925,0.0,0.0,0.10831251865173842,0.013544639253595572,0.00425735627024424,0.0,0.006772319626797786,0.006772319626797786
0.384169208460423,0.0,0.0,0.10871641198585968,0.013595146707172516,0.00427323179266709,0.0,0.006797573353586258,0.006797573353586258
0.3842067103355168,0.0,0.0,0.10912143266185947,0.013645795136504156,0.004289151626643904,0.0,0.006822897568252078,0.006822897568252078
0.38424421221061056,0.0,0.0,0.10952758208115443,0.013696584716839698,0.004305115827259081,0.0,0.006848292358419849,0.006848292358419849
0.3842817140857043,0.0,0.0,0.10993486163888215,0.013747515622643147,0.004321124449350213,0.0,0.006873757811321574,0.006873757811321574
0.38431921596079804,0.0,0.0,0.11034327272385931,0.013798588027588063,0.004337177547506442,0.0,0.006899294013794031,0.006899294013794031
0.3843567178358918,0.0,0.0,0.11075281671854441,0.013849802104552906,0.004353275176066994,0.0,0.006924901052276453,0.006924901052276453
0.38439421971098553,0.0,0.0,0.11116349499899274,0.013901158025615408,0.004369417389119406,0.0,0.006950579012807704,0.006950579012807704
0.3844317215860793,0.0,0.0,0.1115753089348192,0.013952655962047924,0.004385604240498073,0.0,0.006976327981023962,0.006976327981023962
0.38446922346117307,0.0,0.0,0.11198825988915637,0.014004296084312176,0.00440183578378259,0.0,0.007002148042156088,0.007002148042156088
0.38450672533626684,0.0,0.0,0.11240234921861708,0.014056078562054592,0.004418112072296286,0.0,0.007028039281027296,0.007028039281027296
0.38454422721136056,0.0,0.0,0.11281757827324942,0.014108003564100663,0.004434433159104457,0.0,0.0070540017820503315,0.0070540017820503315
0.3845817290864543,0.0,0.0,0.11323394839649957,0.014160071258450303,0.004450799097012899,0.0,0.007080035629225151,0.007080035629225151
0.3846192309615481,0.0,0.0,0.11365146092517014,0.014212281812272638,0.004467209938566279,0.0,0.007106140906136319,0.007106140906136319
0.3846567328366418,0.0,0.0,0.11407011718937933,0.0142646353919009,0.004483665736046521,0.0,0.00713231769595045,0.00713231769595045
0.3846942347117356,0.0,0.0,0.11448991851252326,0.014317132162827715,0.004500166541471333,0.0,0.007158566081413857,0.007158566081413857
0.38473173658682935,0.0,0.0,0.11491086621123099,0.014369772289699476,0.0045167124065924324,0.0,0.007184886144849738,0.007184886144849738
0.3847692384619231,0.0,0.0,0.1153329615953269,0.014422555936311641,0.004533303382894072,0.0,0.007211277968155821,0.007211277968155821
0.38480674033701684,0.0,0.0,0.11575620596778882,0.0144754832656035,0.004549939521591392,0.0,0.00723774163280175,0.00723774163280175
0.3848442422121106,0.0,0.0,0.11618060062471046,0.01452855443965347,0.004566620873628943,0.0,0.007264277219826735,0.007264277219826735
0.3848817440872044,0.0,0.0,0.1166061468552561,0.014581769619673435,0.004583347489678908,0.0,0.007290884809836718,0.007290884809836718
0.3849192459622981,0.0,0.0,0.11703284594162247,0.014635128966003977,0.0046001194201396,0.0,0.007317564483001989,0.007317564483001989
0.38495674783739187,0.0,0.0,0.11746069915900055,0.014688632638109595,0.004616936715133963,0.0,0.007344316319054797,0.007344316319054797
0.38499424971248564,0.0,0.0,0.11788970777553012,0.01474228079457303,0.004633799424507786,0.0,0.007371140397286515,0.007371140397286515
0.3850317515875794,0.0,0.0,0.1183198730522624,0.014796073593090583,0.00465070759782823,0.0,0.007398036796545292,0.007398036796545292
0.3850692534626731,0.0,0.0,0.11875119624311775,0.014850011190466838,0.004667661284382174,0.0,0.007425005595233419,0.007425005595233419
0.3851067553377669,0.0,0.0,0.1191836785948484,0.014904093742609986,0.0046846605331747415,0.0,0.007452046871304993,0.007452046871304993
0.38514425721286066,0.0,0.0,0.11961732134699292,0.014958321404526144,0.004701705392927514,0.0,0.007479160702263072,0.007479160702263072
0.3851817590879544,0.0,0.0,0.12005212573183785,0.015012694330314547,0.004718795912077025,0.0,0.007506347165157273,0.007506347165157273
0.38521926096304815,0.0,0.0,0.12048809297438003,0.015067212673162848,0.004735932138773274,0.0,0.007533606336581424,0.007533606336581424
0.3852567628381419,0.0,0.0,0.12092522429228027,0.01512187658534132,0.0047531141208779154,0.0,0.00756093829267066,0.00756093829267066
0.3852942647132357,0.0,0.0,0.12136352089582671,0.015176686218198263,0.004770341905962804,0.0,0.007588343109099132,0.007588343109099132
0.3853317665883294,0.0,0.0,0.121802983987892,0.01523164172215467,0.004787615541308325,0.0,0.007615820861077335,0.007615820861077335
0.3853692684634232,0.0,0.0,0.1222436147638965,0.015286743246699609,0.004804935073901941,0.0,0.007643371623349804,0.007643371623349804
0.38540677033851695,0.0,0.0,0.122685414411762,0.01534199094038444,0.004822300550436372,0.0,0.00767099547019222,0.00767099547019222
0.38544427221361066,0.0,0.0,0.12312838411187427,0.015397384950818134,0.0048397120173081275,0.0,0.007698692475409067,0.007698692475409067
0.38548177408870443,0.0,0.0,0.1235725250370443,0.015452925424662426,0.0048571695206159815,0.0,0.007726462712331213,0.007726462712331213
0.3855192759637982,0.0,0.0,0.12401783835246308,0.015508612507626156,0.004874673106159193,0.0,0.007754306253813078,0.007754306253813078
0.385556777838892,0.0,0.0,0.12446432521566415,0.015564446344460593,0.004892222819436036,0.0,0.0077822231722302964,0.0077822231722302964
0.3855942797139857,0.0,0.0,0.12491198677648137,0.015620427078954145,0.004909818705642141,0.0,0.007810213539477072,0.007810213539477072
0.38563178158907946,0.0,0.0,0.12536082417701142,0.015676554853927674,0.004927460809669015,0.0,0.007838277426963837,0.007838277426963837
0.38566928346417323,0.0,0.0,0.1258108385515686,0.01573282981122885,0.004945149176102273,0.0,0.007866414905614426,0.007866414905614426
0.38570678533926694,0.0,0.0,0.12626203102664613,0.0157892520917273,0.00496288384922011,0.0,0.00789462604586365,0.00789462604586365
0.3857442872143607,0.0,0.0,0.12671440272087883,0.015845821835309953,0.004980664872991842,0.0,0.007922910917654976,0.007922910917654976
0.3857817890894545,0.0,0.0,0.1271679547449967,0.015902539180875214,0.004998492291076069,0.0,0.007951269590437607,0.007951269590437607
0.38581929096454826,0.0,0.0,0.12762268820178835,0.01595940426632842,0.005016366146819249,0.0,0.00797970213316421,0.00797970213316421
0.38585679283964197,0.0,0.0,0.12807860418605835,0.016016417228576493,0.005034286483254019,0.0,0.008008208614288246,0.008008208614288246
0.38589429471473574,0.0,0.0,0.1285357037845902,0.016073578203523297,0.005052253343097736,0.0,0.008036789101761648,0.008036789101761648
0.3859317965898295,0.0,0.0,0.1289939880761008,0.016130887326063964,0.0050702667687506885,0.0,0.008065443663031982,0.008065443663031982
0.3859692984649232,0.0,0.0,0.12945345813120215,0.016188344730080094,0.005088326802294593,0.0,0.008094172365040047,0.008094172365040047
0.386006800340017,0.0,0.0,0.12991411501236408,0.016245950548435095,0.005106433485491129,0.0,0.008122975274217547,0.008122975274217547
0.38604430221511077,0.0,0.0,0.13037595977386773,0.016303704912968373,0.005124586859780108,0.0,0.008151852456484187,0.008151852456484187
0.38608180409020454,0.0,0.0,0.13083899346176917,0.016361607954490768,0.005142786966278045,0.0,0.008180803977245384,0.008180803977245384
0.38611930596529825,0.0,0.0,0.1313032171138569,0.01641965980277926,0.005161033845776491,0.0,0.00820982990138963,0.00820982990138963
0.386156807840392,0.0,0.0,0.13176863175961523,0.016477860586572364,0.005179327538740586,0.0,0.008238930293286182,0.008238930293286182
0.3861943097154858,0.0,0.0,0.13223523842017815,0.01653621043356439,0.005197668085307253,0.0,0.008268105216782194,0.008268105216782194
0.3862318115905795,0.0,0.0,0.13270303810829187,0.016594709470400728,0.005216055525283724,0.0,0.008297354735200364,0.008297354735200364
0.3862693134656733,0.0,0.0,0.13317203182827714,0.016653357822673166,0.005234489898146056,0.0,0.008326678911336583,0.008326678911336583
0.38630681534076705,0.0,0.0,0.13364222057598346,0.016712155614914147,0.005252971243037335,0.0,0.008356077807457073,0.008356077807457073
0.3863443172158608,0.0,0.0,0.13411360533875233,0.016771102970592165,0.005271499598766227,0.0,0.008385551485296083,0.008385551485296083
0.38638181909095454,0.0,0.0,0.13458618709537515,0.016830200012106524,0.005290075003805328,0.0,0.008415100006053262,0.008415100006053262
0.3864193209660483,0.0,0.0,0.13505996681605673,0.016889446860782757,0.005308697496289726,0.0,0.008444723430391378,0.008444723430391378
0.3864568228411421,0.0,0.0,0.13553494546236927,0.01694884363686688,0.005327367114015197,0.0,0.00847442181843344,0.00847442181843344
0.3864943247162358,0.0,0.0,0.13601112398721535,0.017008390459520753,0.005346083894436742,0.0,0.008504195229760377,0.008504195229760377
0.38653182659132956,0.0,0.0,0.13648850333478993,0.017068087446817343,0.005364847874667102,0.0,0.008534043723408671,0.008534043723408671
0.38656932846642333,0.0,0.0,0.13696708444053518,0.017127934715735066,0.0053836590914749785,0.0,0.008563967357867533,0.008563967357867533
0.3866068303415171,0.0,0.0,0.1374468682311039,0.017187932382153208,0.005402517581283593,0.0,0.008593966191076604,0.008593966191076604
0.3866443322166108,0.0,0.0,0.13792785562431742,0.017248080560846677,0.005421423380169041,0.0,0.008624040280423339,0.008624040280423339
0.3866818340917046,0.0,0.0,0.13841004752912936,0.017308379365481453,0.005440376523858855,0.0,0.008654189682740726,0.008654189682740726
0.38671933596679836,0.0,0.0,0.13889344484558014,0.017368828908608913,0.005459377047730229,0.0,0.008684414454304457,0.008684414454304457
0.3867568378418921,0.0,0.0,0.13937804846475954,0.017429429301661137,0.005478424986808538,0.0,0.008714714650830568,0.008714714650830568
0.38679433971698585,0.0,0.0,0.13986385926876999,0.01749018065494633,0.005497520375765898,0.0,0.008745090327473165,0.008745090327473165
0.3868318415920796,0.0,0.0,0.1403508781306805,0.01755108307764305,0.005516663248919357,0.0,0.008775541538821525,0.008775541538821525
0.3868693434671734,0.0,0.0,0.14083910591449106,0.017612136677795764,0.005535853640229494,0.0,0.008806068338897882,0.008806068338897882
0.3869068453422671,0.0,0.0,0.14132854347509044,0.017673341562309562,0.005555091583298758,0.0,0.008836670781154781,0.008836670781154781
0.3869443472173609,0.0,0.0,0.14181919165822063,0.017734697836945725,0.0055743771113700765,0.0,0.008867348918472863,0.008867348918472863
0.38698184909245464,0.0,0.0,0.14231105130043112,0.01779620560631599,0.00559371025732505,0.0,0.008898102803157995,0.008898102803157995
